id,host_id,host_name,price,minimum_nights,number_of_reviews
22175513,3529175,Caroline & Adriaan,85,2,34
22175928,160326327,Jammie,45,2,31
22176026,126397762,Xavier,39,1,7
22176062,5853457,Stanley,56,1,12
22176068,161997330,Agustin,295,9,2
22176096,2413383,Nelson,110,2,7
22176542,162001851,Erica,170,1,12
22176678,110142237,Eric,90,3,32
22176782,77792023,Hugo B.,40,2,4
22176831,156684502,Nalicia,50,1,341
22176896,1664473,Cj,120,4,0
22177035,8750186,Peter,69,7,0
22177219,162005440,Alba,100,2,23
22177388,1834034,Brittney,25,4,7
22178073,21963202,Journey,135,1,115
22179082,6399777,Jessamine,120,3,3
22179180,129222253,Andy,200,1,90
22180116,15640230,Susana,35,30,5
22180263,21946213,Natalia,70,1,1
22184960,12454759,Brennan,99,1,47
22186114,16467711,Tori,75,1,2
22186387,82402385,Sechul,150,1,133
22186486,162097203,Jason,220,2,1
22187068,14338184,Eli,175,2,2
22187253,4476002,Metodija,90,6,0
22187284,802971,Sylvia,120,6,3
22187361,202285,Peter,320,11,4
22187524,1661245,Pierre,250,7,2
22188609,155125855,Vicente,199,1,9
22188812,67336825,Cody,105,3,2
22189240,150355601,Michael,110,2,2
22189602,3044091,Mike,99,5,0
22189962,50682735,Miguel,80,2,1
22190231,119128599,Jessie,59,2,13
22190466,5751765,CK & Tia,200,3,0
22190887,22481311,Diana,300,5,0
22190967,51521183,Abhishek,85,9,5
22191121,6963310,Kenneth,150,3,1
22191302,6317137,Jessica,180,2,1
22191313,10533750,Danyelle,75,1,1
22191343,162143245,Liza,229,3,2
22191500,162142087,Christian,50,1,36
22191646,30424811,Nona,248,3,2
22191760,48189371,Stacy,299,1,4
22191831,12517694,Rahel,67,2,8
22192285,162152103,Sarah,150,7,4
22192407,85854200,Steph,200,4,75
22192417,162153544,Kendrick,277,3,70
22192616,160326327,Jammie,99,2,37
22192877,22866437,Eliana,600,3,0
22193183,23793668,Annalise,80,2,4
22193650,83637,Liana,500,28,5
22194224,114250912,Sabrina,175,3,2
22194287,5726293,Suah,150,2,3
22194314,25275947,Daniel,239,5,0
22194459,162172469,Joan,500,5,0
22194582,8094921,ChaYa LoVe,320,1,78
22194993,27234334,Emee,125,4,7
22195204,162174536,Estefani,31,18,1
22195324,4396760,Bulent,189,2,21
22202550,16909313,Lauren,200,1,1
22203227,132706680,Christine,120,2,55
22203719,156983314,Spencer,150,3,12
22203734,90285941,Abhi,70,4,1
22203739,15969987,Daniela,135,7,0
22204016,139264026,Hillai,38,10,1
22204167,94981926,Steve & Irina,135,1,27
22204187,18011536,Buster,125,2,0
22204668,4445275,Jessica,50,3,2
22204856,1819657,Eleanor,55,2,0
22205113,162258673,Mar,50,1,14
22205179,921299,Mia,110,2,3
22205277,162261784,Mariam,70,4,1
22205280,14142169,Casey,140,7,31
22205284,5853457,Stanley,149,2,27
22205619,2178877,Hazel,100,5,3
22205622,162263721,Magda,70,3,0
22205765,16798487,Vadim,400,7,0
22205780,67753773,Faziah,40,5,6
22206164,3452920,Isaac,220,1,3
22206207,158540605,Sonia,25,1,95
22206345,32345243,Ben,39,4,1
22206601,144857346,Grace,350,3,1
22206970,118407577,Vanessa,90,4,4
22207196,97510172,Brad,30,2,4
22207357,162116640,Tuvia,3000,1,0
22207770,155989291,Ahmed,359,3,10
22207975,162278789,Jean,65,2,23
22207978,803468,David,109,3,6
22208060,3791823,Nicole,70,4,1
22208315,55324782,Kaitlin,75,1,1
22208373,61391963,Corporate Housing,125,30,0
22209216,79373189,Laureta,40,1,32
22209583,162291393,Olya,98,1,26
22209681,162293435,Richie,110,2,2
22210721,29035593,Rachel,115,3,0
22212969,20855321,Dain,145,3,0
22213107,3182367,Liz,89,3,0
22213389,4667705,O. Xavier,85,1,59
22213508,6707833,Courtney,300,5,1
22213572,13795760,Eliza Love,85,1,0
22213600,4031946,Farideh,100,2,4
22213903,93039729,Sunny,225,1,0
22214268,93039729,Sunny,95,1,0
22214383,130528939,Colette,91,2,1
22214395,162276183,Gary,59,1,110
22214408,292137,Brandon,74,21,2
22214478,104222590,Saarthak,33,3,3
22214583,161644370,Dee,42,14,2
22214594,81503286,Aissa,75,3,5
22214859,13773574,Cecile,225,30,0
22214974,160495098,Miller,39,2,7
22215122,13773574,Cecile,225,30,0
22215258,13773574,Cecile,225,30,1
22216259,159187644,Wen,100,5,0
22217757,3616251,Michael,66,3,41
22218658,162352916,J C,50,1,24
22219529,101970559,Sergii,32,30,3
22221072,101970559,Sergii,50,30,4
22222996,77824133,Ebin,35,7,0
22224072,13097902,Bruna,250,2,29
22224790,1695734,Amira,95,3,4
22224945,62068432,Rita,80,6,2
22225158,13773574,Cecile,225,30,0
22225555,9416996,Keren & Mikey,220,2,95
22226150,4670203,Chris,105,1,2
22226156,14103679,Hugh,199,2,75
22226334,4143813,Yu,53,5,1
22226558,162411010,Victor,125,7,3
22227015,4332666,Andrew,400,3,10
22227610,132934081,Sam,70,7,2
22228935,80561485,Gabriela,50,1,62
22229244,16569491,Julian,20,14,9
22229473,162432541,Emily & Joseph,300,2,14
22229755,1036697,Patricia,89,3,21
22229793,6111084,Nebojsa,59,2,42
22230294,1391186,Adam,221,5,7
22230375,160867897,Mercedes,100,2,1
22230454,20134899,Michael,69,2,47
22230702,129165729,Cindy,150,1,75
22231328,4642506,Devin,275,2,17
22231453,128793815,Atthaphon,55,2,68
22231557,128793815,Atthaphon,65,2,31
22231558,7002074,Ryder,250,2,2
22231784,13773574,Cecile,225,30,0
22231811,17430718,Natasha,135,3,21
22232269,145993199,Bradley,90,2,13
22232328,57470846,Melissa,175,3,0
22232425,162459728,Chikako,82,2,0
22232444,33610939,Ishaan,200,2,0
22232463,7286095,Lior,135,1,0
22232470,17787106,Darwin,75,1,2
22233024,23261539,James,225,7,1
22233039,12821514,Axelle,34,2,4
22235441,72838963,Deborah,19,1,26
22237320,159811367,Sergii,35,30,4
22237930,30548145,Gareth,40,14,0
22238046,162457374,Daniel,38,2,0
22241250,4148879,Carlos,249,4,3
22241573,162427870,Anna,115,1,162
22241666,31629237,Melissa,150,3,0
22241696,162427870,Anna,105,1,140
22242334,41423658,Diane,69,2,37
22243957,5026324,Sean,79,2,1
22244184,45858744,Augustine,100,2,3
22244254,7306239,Gabriel,80,1,4
22244917,3186412,Vanessa,85,11,0
22245314,29001464,Grey,92,60,1
22245492,106899231,Heather,100,4,53
22245972,162554140,Tzvi,22,14,0
22246294,162556385,Enrique,720,3,0
22246770,3266249,Maria,65,2,0
22246864,161349813,Yola,35,3,14
22247316,43600815,Rafael,50,4,0
22247787,43816141,Ben,70,3,3
22247895,23817448,Desirée,38,2,0
22247923,68112758,Alexandra,237,4,7
22249013,17672907,Imani,30,3,7
22249186,75224562,Michael,250,2,1
22249256,14815035,Amy,170,3,0
22249641,22902111,Séhzad,400,5,0
22249905,33470925,Stella,210,4,2
22250050,85216513,Andrey,50,2,2
22250239,158191277,Camila,75,6,3
22250271,57034140,Alicia,65,4,3
22250309,62048197,Adetoro,85,2,2
22250584,53693534,Guy,100,5,0
22251000,4683415,Benny,290,3,5
22251120,70068899,Cristian,165,3,1
22251486,17110907,Ben,180,4,1
22251732,162598902,Finnían,40,4,2
22251884,16897284,Hugh,325,1,35
22251910,83091890,Andrei,190,2,46
22252595,26984764,Lawrence,90,2,1
22252628,26022466,Calvin,70,1,8
22255089,124006965,Shawn,167,3,3
22256926,15640230,Susana,33,30,1
22258159,134293540,Valentin,33,30,1
22258326,42304005,Dina,151,2,18
22258432,146345538,Sergii,15,30,3
22258450,5680111,Timothy,72,5,23
22258880,121713773,Salma,150,2,2
22259132,162456824,Marie,145,1,67
22259472,49019705,Pamela,200,1,0
22259480,78895626,Kamerin,35,4,0
22260331,26898137,Andrew,48,7,1
22260546,150837630,Dan,50,3,16
22260561,136455880,Alvina Da Silva,30,2,2
22260983,9293730,Inna,125,30,1
22261208,405986,Sylvain,81,4,6
22262408,108774275,Megan,115,2,14
22262419,13773574,Cecile,225,30,0
22262595,48296060,Luis,128,3,4
22262982,21577034,Anda,65,1,28
22263236,65062170,Henry,80,3,1
22263267,161514654,Hafou,135,2,56
22263855,6145729,Stephanie,3000,7,1
22263904,46842591,Panos,240,10,10
22264539,104035649,Brittnee,50,2,0
22264586,50909072,Timothy,100,3,3
22265411,162280872,Izi,150,60,5
22265621,62792050,Joanna,65,2,6
22265765,162280872,Izi,150,30,5
22265878,19119771,Marco,180,3,5
22266183,6866356,Andrew,50,4,21
22266234,91167002,Alyson,329,7,1
22266286,44213272,Miss. G.,138,30,0
22266538,36283215,Bobby,54,2,4
22266609,29412145,Samantha,50,2,4
22266875,158461160,Sophia,63,30,4
22267036,138607228,Edward,150,2,41
22267217,105061915,Darlene,43,1,13
22267382,1910170,Katarina,145,5,6
22267590,4915579,Elisabeth,160,3,0
22267769,72593389,Jeremy,60,2,1
22267906,24875845,Devito,85,2,15
22268101,4243073,Sophia,149,14,8
22268166,154834587,Joo,69,1,145
22268506,42427554,Donny,40,5,0
22268514,13532838,Nik,400,3,0
22270195,162745077,Dorothy,150,2,17
22273359,79680629,Martin,350,2,3
22274388,77751221,Mathew,90,3,16
22274854,162781363,Berk,140,30,4
22274932,6924461,Dorota,80,2,39
22275245,162784512,Biggi,129,30,32
22275716,23939793,Tamar,60,3,11
22275821,49662398,Kathleen,110,4,5
22276159,12258594,Rosa,75,2,10
22276602,128560208,Catiana,150,5,3
22277233,105018962,Karly,45,3,1
22277333,25769776,Katie,64,2,4
22277436,138200407,Liza,71,98,0
22277909,132464629,Bethany,135,12,1
22278389,18616281,Lee,100,1,10
22278680,68945394,Cr,30,4,1
22278896,31069102,Cj,110,5,28
22278941,116236385,Ri.,200,2,43
22279040,21410914,Eugene,200,3,30
22279575,96379938,Alexander,30,2,48
22279816,41930087,Storm,65,1,6
22280002,67373899,Will,100,1,25
22280395,4189538,Kevin,109,3,27
22280432,2838365,Jonnie,71,1,0
22280482,43756609,Karina,70,1,3
22280822,7475578,MaTT,70,5,3
22281684,32153139,Michelle,85,3,0
22281732,21410914,Eugene,100,3,42
22281854,80601038,Shelley,83,1,25
22281888,162836752,Omowumi,169,2,23
22281921,34954588,Andres,50,2,2
22282419,80824522,Nat,55,1,19
22282513,112901574,Nate,65,2,23
22282585,107296819,Alexandra,110,1,69
22283652,24478039,Harutoshi,285,3,1
22284181,6447195,Aurora,180,3,33
22288453,126397762,Xavier,69,1,55
22289185,24715671,Julia,199,30,1
22290340,58380725,Osei,95,2,90
22290370,11680404,Corina,140,5,0
22290580,162914079,Abhi,99,1,1
22290967,75216989,Wenqin,79,2,14
22291736,37172480,Ken,225,1,41
22291811,162923870,Etienne,149,9,13
22291938,83170219,Hannah,60,2,1
22292535,13262918,Glenn,85,1,13
22292617,4520714,Masha,130,1,77
22292865,132130978,Mrs.,150,1,50
22293021,137136024,Hector,75,1,4
22293394,48086015,Amira,150,7,2
22293539,15788530,Diana,60,7,2
22294028,12531773,Renata,80,4,68
22294102,9893943,Nicole,220,3,12
22294260,122919892,John,129,5,0
22294283,113805886,Yaacov,245,31,4
22294297,4085770,Omar,500,19,0
22294357,113805886,Yaacov,135,31,2
22294649,6997016,Christine,190,2,57
22295038,58237901,Nicola,100,4,29
22295587,152629314,Rahul,80,3,2
22295591,70079814,Natia,200,3,4
22295702,135587084,Cami,150,12,17
22295848,1626430,Cristina,120,2,81
22295960,3750764,Kevin,2010,1,0
22296097,3750764,Kevin,3210,1,0
22296197,3750764,Kevin,4160,1,0
22300341,4238402,Will,117,2,1
22301670,162456824,Marie,125,1,68
22302452,1371055,Bonny,70,5,18
22302587,8358654,Daniela,75,2,0
22302785,157757066,Cynthia,1046,1,10
22303234,4421803,Jen,60,4,0
22303856,4364889,Simone,152,1,4
22303888,310296,Jaqui And Mark,65,1,57
22303956,44682387,Sky,195,2,72
22303992,49404324,Brandon,70,2,0
22304458,2435822,Alice,225,2,57
22304644,163046191,Elma,57,28,2
22304663,163047898,Erika,160,2,2
22304757,134031945,Chloé,200,3,0
22305350,335016,Theresa,29,2,7
22305797,65339610,Carlos,200,3,0
22305896,530553,Jacob,149,2,70
22305946,79704239,Alice,45,5,0
22306163,4162008,Isaac And Izzy,45,1,1
22306300,10730227,Juliana,162,3,9
22306777,19561602,Bartolomeo,50,5,2
22306848,110704364,Francisco,400,1,0
22306969,3161518,Brian & Akiko,110,1,3
22307078,36163515,Margaret,90,2,3
22307248,18146050,Joseph,38,4,5
22307800,163077876,Diego,59,2,42
22307861,16004068,Rachel,105,3,4
22308102,109270724,Juno,210,1,1
22308180,2424166,Mikhael,150,3,0
22308705,23165019,Alex,250,1,8
22308824,56704653,Jesus,170,2,0
22309027,6154298,Nick,115,2,0
22309304,75872359,Meryl,150,2,1
22309568,162546695,Alexander,100,1,0
22309616,160159744,Julio,42,2,37
22309710,163098446,Md,125,1,77
22309725,135446962,G,50,3,0
22309732,6933112,Josie,130,1,0
22309866,72410854,Nikolina,100,4,0
22309943,163087464,David,59,4,53
22310190,163103487,Raquel,199,7,13
22312190,52602009,Norman,84,2,119
22312886,1723702,Ilse,80,60,1
22316496,8726000,Larasati,70,2,2
22318150,34403474,Kwame,90,2,15
22318346,985926,Erin,75,20,0
22321208,65390606,Carol,150,5,1
22321252,138347327,Ariel,87,1,2
22321322,964882,Pedro,140,4,1
22321708,20780421,Manca,49,7,10
22321716,163189326,Pema,105,1,64
22321796,68822704,Stefanie,60,4,1
22322311,65292898,Callie,75,2,0
22322326,21577034,Anda,65,1,4
22322524,103259676,Flávio,150,4,14
22323325,30466311,Alexandra,125,3,17
22324099,21028594,Gorm,41,15,3
22324649,33714151,Rory,100,2,0
22324705,163210909,Mona,249,3,8
22325054,1227833,Fran,250,2,0
22325426,163217478,Myriam,45,1,140
22325453,153660271,Gina,150,1,28
22325617,52109239,Joanne,40,3,0
22326826,74155984,Kathleen,170,2,1
22327260,11243357,Sohel,299,4,3
22327622,25188010,Liz,55,3,15
22327744,79298323,Crispy,45,5,12
22328089,156259857,Joao,49,1,26
22328175,161351021,V,475,1,7
22328208,29346825,Shemel,34,1,1
22328478,31369576,Sivan,129,2,3
22328585,154494056,Scarlet,75,1,4
22328689,12788163,Lina,95,3,2
22329791,145844983,Eric,180,4,48
22330756,54658419,Pierre,100,3,10
22331268,4457329,Mia,220,2,0
22335475,31660984,Echo,205,3,0
22336218,108150300,Cassi,100,1,5
22336299,134948140,Tina,112,1,62
22336423,40371157,Jimmy,125,1,25
22336899,15854250,Stephen,102,13,6
22337162,861330,Joseph,40,10,0
22337421,5891676,Miao,65,2,40
22337426,57818788,Morgan,100,3,3
22338292,5795423,Alexandre,80,1,3
22338296,16026189,Rob,200,2,8
22338304,160726948,Mike,100,30,6
22338452,4122771,Kara,175,2,0
22338613,52593822,Hannah,115,1,0
22338850,154258141,Elsie,45,3,10
22338901,58253835,Jake,70,7,0
22339165,922478,Brad,50,4,15
22339218,154258141,Elsie,60,2,41
22339259,64018594,Daphne,90,1,1
22339264,4534686,Maxwell,110,5,3
22339390,162436632,Kaj,65,7,9
22339410,38500165,Mikayla,70,30,0
22339430,154258141,Elsie,75,2,46
22339572,154258141,Elsie,64,2,46
22339698,163329653,Blandine,120,2,83
22339754,32926963,Garrett,95,2,13
22339757,154258141,Elsie,67,2,27
22339967,84679277,Joe,60,2,2
22340093,162280872,Izi,150,30,3
22340384,18049970,Lou,175,3,56
22340790,45377675,Karan,220,5,1
22340808,16830841,Mara,365,1,13
22340915,8676157,Jet,325,30,0
22341035,162142087,Christian,59,1,21
22341308,155109689,Dolores,121,1,8
22341660,67375050,Asema,50,3,0
22342020,33060882,Antoine,32,1,1
22342076,75578529,Saki,49,2,0
22342382,44213272,Miss. G.,50,2,38
22342547,152371030,KerryAnna,95,2,44
22343079,107953084,Ervita,75,2,61
22343274,163366045,Abby,1000,11,0
22343429,15927874,Mike,191,3,1
22343553,1177128,James Nathan,125,3,9
22343658,2772294,Nicolas,55,14,5
22343909,52586141,Lance,110,4,40
22343961,122177964,Henry,250,1,95
22344067,160468444,Halim,85,60,0
22344396,13394563,Virginia,45,5,2
22344445,162966456,Dan,150,1,0
22344483,163376694,Stephanie,125,21,24
22345271,163384875,Sarah & Burak,185,2,92
22345676,2921109,Alice,104,2,31
22345693,14805627,Giuseppe,45,2,8
22346131,156187884,Mairo,135,2,44
22346154,5064699,Juliana,55,2,5
22346441,162142087,Christian,79,1,61
22349506,134293540,Valentin,27,31,5
22350243,163421878,Any,75,1,37
22352661,11742675,Malik,135,1,24
22352793,108275491,Juan,110,2,1
22352928,1226742,Johnny,200,1,39
22353249,44410626,Cindy,50,4,0
22353870,19543830,Gabe,60,4,1
22353899,733168,Farid,175,5,3
22354307,163458740,Blair,190,1,94
22354348,52181900,Melanie,100,1,0
22354598,120762452,Stanley,111,30,1
22355018,7465567,Nick,130,2,2
22355365,100701558,Emeka,100,1,0
22355505,29003805,Akemi,44,2,1
22356093,39150374,Melissa,100,1,0
22356352,76835453,Frida,70,1,2
22356843,382836,Chemme,140,4,24
22356845,7416563,Timo,80,4,87
22357450,137822449,Kaitlin,179,2,13
22357832,13575029,Julian,47,2,3
22357868,4393509,Lee,160,7,1
22358241,82192372,Jessika,80,1,0
22358421,163489115,Glen,110,3,30
22359767,158399244,Ted,250,1,103
22360132,50578169,Joyce,400,3,32
22360577,31867329,Rebecca,70,1,1
22360657,48858084,Bryant,225,7,0
22360787,33738190,Jen,80,1,0
22360921,33738190,Jen,350,1,2
22361004,160792280,Dez,190,1,0
22361100,30368670,Juan,275,180,5
22361286,2488360,Laura,90,4,18
22361598,31142123,Hans,159,4,3
22361604,163516658,Calisa,80,1,139
22361657,5778653,Trisha,45,1,1
22361885,52243881,Andrea,65,1,1
22361893,163518918,N,118,3,3
22362691,7335887,Emily,60,2,34
22363371,132341923,Cynthia,57,1,91
22365504,163259257,Vlada,32,30,2
22366842,10994664,Alexander,29,30,1
22366866,4162008,Isaac And Izzy,44,1,0
22367196,163554531,Joshua,35,3,0
22368370,139329404,Dmitriy,126,1,9
22368751,20800727,Amirhos,200,5,0
22370132,163574555,Jeffrey,120,1,69
22370339,163576102,Shonelle,64,30,2
22370386,126735001,Deundre,78,2,36
22370388,107434423,Blueground,271,30,1
22371082,2212344,Enrique,78,4,4
22371868,13753058,María Valentina,65,15,0
22372893,94088674,Lewi,38,1,2
22372939,47499199,Sheyla,140,3,10
22373128,163586662,Cory,187,3,4
22373272,156935,Sneha,300,4,28
22374327,163602988,Javier,100,3,22
22374799,163605956,Jean,117,1,24
22374957,41218193,Tommy,500,1,0
22374967,48088611,Alberto,158,7,2
22375950,133415438,Nimrod David,61,10,0
22376011,161510806,Stacy,60,1,2
22376064,5524607,Tanya,95,1,35
22376093,24273714,Aracelis,160,2,34
22376903,163625251,Lily-Thuy,109,3,34
22376920,163626113,Alexis,160,2,107
22376956,707534,Nanda,330,2,9
22377119,52711549,Wynne,50,1,2
22378688,24755691,筱,50,1,10
22379163,150891854,Jiyoung,23,3,2
22379701,92649019,Sophie,68,6,48
22381052,97127885,Concetta,36,1,5
22382300,10347684,Michael,190,6,2
22382863,66837596,Yoo MI,140,3,19
22384473,46473712,Vanessa,185,3,5
22384717,3076579,Elisabeth,50,3,4
22384915,1512819,Sydney,45,3,13
22385723,35089676,Francis,35,1,8
22386804,163715101,Ahlem,110,2,67
22387260,161902034,Jesus,140,1,106
22387338,45485919,George,120,1,1
22387499,68554866,Andrea & James,125,3,27
22387975,61394859,Katia,50,9,0
22388659,31451485,Alexandre,130,4,0
22389020,3693489,Raymond,150,2,0
22389035,25944182,Yves,68,2,50
22389071,48205496,B,199,3,12
22389258,5769367,Natalie,450,3,12
22389296,25944182,Yves,76,2,53
22390736,163749958,Brianna,39,1,4
22390755,4043468,Marlee,48,2,28
22392030,151728547,진,70,15,0
22393526,33787022,Tatiana,175,3,12
22394214,6757221,Athina,120,6,1
22395320,2257005,Sean,100,3,31
22396507,6764450,Amy,50,2,2
22397992,137675040,Brandon,90,3,1
22399042,96437032,Santiago,37,20,0
22400254,82367658,John,40,3,7
22400368,158568617,Mandela,60,1,104
22400476,6787883,Gabriela,53,1,20
22400510,6787883,Gabriela,120,1,16
22400568,12898987,Johan,150,3,49
22400856,50312214,Isabella,115,2,1
22401048,6787883,Gabriela,59,1,20
22401504,163855521,Judith,99,3,66
22401901,10674042,Eric,89,2,1
22403201,102442325,Candice,47,1,2
22403335,163877894,JoAnn,149,29,24
22404730,1417159,James,159,4,42
22406109,54656266,Asya,90,2,38
22406251,163905917,Matilda,80,2,7
22406991,52711549,Wynne,50,1,16
22407389,2924286,Patricia,60,3,10
22407448,16057852,Stacy,240,4,0
22408376,44213272,Miss. G.,37,1,14
22408527,36356065,Mohamad,58,1,1
22408670,10663089,Zack,70,3,5
22409073,162781227,Gareth,280,2,7
22409377,100032033,Shaul,35,1,0
22409383,3532263,Alejandro,349,2,19
22409448,9470468,Zeleke,120,3,20
22409676,164048400,Jarryd,40,1,1
22409935,57044398,Ann,450,4,0
22410246,54586794,Victoria,250,2,1
22410359,12233355,Renata,80,2,5
22411635,11200970,Eve,80,1,31
22411833,35805776,Rajan,300,3,6
22412331,369226,Omur,40,30,2
22417648,25064629,Bianca,119,3,42
22418899,1741413,Austin,110,1,5
22419249,10556923,Chris,110,4,15
22419704,3231509,Annamaria,499,14,23
22419930,162745077,Dorothy,99,1,23
22420010,3231509,Annamaria,499,14,14
22420304,164164069,Marcia,40,2,17
22420902,52221728,Wassym,50,4,2
22421636,35518413,Suhel,130,1,93
22421928,15387,Simon,175,2,8
22423342,85678544,Charles,60,1,4
22423659,44213272,Miss. G.,60,1,26
22425516,164228532,Vivian,92,3,104
22429595,55804009,Bryan And Candace,30,1,1
